material_id,formula,utility_tier,predicted_latent_bandgap_eV,stage1_score,energy_above_hull,is_dark_matter
mp-1214942,Ba4Ce(RuO4)3,Tier 2 (Exotic),0.24944247,0.2494424730539322,0.0,True
mp-1018657,CaBiAu,Tier 1 (Standard),0.29117414,0.2494278863906914,0.047790710000001,True
mp-865866,LiZrPt2,Tier 1 (Standard),0.25767246,0.2494038867968365,0.01069648928977,True
mp-1369676,YAgO3,Tier 1 (Standard),0.25751418,0.24939396377847536,0.010511026374999,True
mp-865376,YMg3,Tier 1 (Standard),0.24939278,0.2493927776813507,0.0,True
mp-9967,NdSi,Tier 2 (Exotic),0.24938175,0.24938175082206726,0.0,True
mp-1219185,Sm2Si3Ge,Tier 2 (Exotic),0.25860476,0.24937110970476026,0.011901888499999,True
mp-1079148,LuSnRh,Tier 2 (Exotic),0.2493687,0.24936869740486145,0.0,True
mp-648519,ThMn4(CuO4)3,Tier 4 (Extreme),0.28264287,0.24932832538355185,0.039289328406248,True
mp-1228346,Ba2Si3Au,Tier 1 (Standard),0.25382313,0.24929254627500694,0.005949792708334,True
mp-1215528,Zr2Co3Mo,Tier 3 (Refractory),0.26828527,0.2492205255016847,0.023687160416665,True
mp-1191138,LaGaBi2,Tier 2 (Exotic),0.24917911,0.24917910993099213,0.0,True
mp-1210280,NbSe4,Tier 3 (Refractory),0.26914346,0.24916020315170348,0.024749203600002,True
mp-1223832,K(SiPt)4,Tier 1 (Standard),0.24913979,0.24913978576660156,0.0,True
mp-1105559,YGaPd2,Tier 1 (Standard),0.24913621,0.24913620948791504,0.0,True
mp-1217497,TbNd(NiGe2)2,Tier 2 (Exotic),0.24912494,0.2491249442100525,0.0,True
mp-2108,Ti5Si3,Tier 1 (Standard),0.24912064,0.24912063777446747,0.0,True
mp-1188518,Pr2Ge5Ir3,Tier 2 (Exotic),0.24908043,0.24908043444156647,0.0,True
mp-570767,PrBC,Tier 2 (Exotic),0.25082883,0.24906709014016665,0.002341227722222,True
mp-781957,Li3Mn4(BO3)4,Tier 1 (Standard),0.28828096,0.24902671300976112,0.045388880760869,True
mp-780529,Li3Mn4(BO3)4,Tier 1 (Standard),0.28828096,0.24899342426681367,0.045427371847825,True
mp-9023,ScSiAu,Tier 1 (Standard),0.24894504,0.24894504249095917,0.0,True
mp-17794,HoGe2Ir,Tier 2 (Exotic),0.24893643,0.24893642961978912,0.0,True
mp-1208243,Ti5NiSn3,Tier 1 (Standard),0.2615961,0.2489247970782439,0.016146157777778,True
mp-618929,Ni2GeP,Tier 1 (Standard),0.2664769,0.24890493435557734,0.021980598281251,True
mp-1187151,SrCa3,Tier 1 (Standard),0.27469137,0.24888806523445495,0.031311877499998,True
mp-4999,Nd(CoGe)2,Tier 2 (Exotic),0.24888441,0.2488844096660614,0.0,True
mp-22584,LiMn2O4,Tier 1 (Standard),0.28770244,0.24888122579386596,0.044978433571428,True
mp-1105797,Lu2InAu2,Tier 2 (Exotic),0.2499442,0.24887787660245178,0.001422075500002,True
mp-1185748,Mg2Ag,Tier 1 (Standard),0.27118784,0.24886211840073053,0.027441893333334,True
mp-16517,TmAl2Ni,Tier 2 (Exotic),0.2486922,0.24869219958782196,0.0,True
mp-1200585,Ho2Fe3Si5,Tier 2 (Exotic),0.2486836,0.2486836016178131,0.0,True
mp-977421,TbGaRh2,Tier 2 (Exotic),0.24867445,0.2486744523048401,0.0,True
mp-1212118,HoSbRh,Tier 2 (Exotic),0.24864124,0.248641237616539,0.0,True
mp-1200894,Zr3As,Tier 1 (Standard),0.24859226,0.24859225749969482,0.0,True
mp-1212818,Eu5P3O13,Tier 2 (Exotic),0.24848871,0.24848870933055878,0.0,True
mp-1099665,Sr2Ca2FeCo3O10,Tier 1 (Standard),0.2830371,0.24845562315669711,0.040726667472206,True
mp-1190062,Er2Co3Si5,Tier 2 (Exotic),0.24844098,0.24844098091125488,0.0,True
mp-1189323,Zr5Sb3S,Tier 1 (Standard),0.24843682,0.2484368234872818,0.0,True
mp-21153,ErGeIr,Tier 2 (Exotic),0.2484017,0.2484017014503479,0.0,True
mp-21839,Ba4Ge20Au3,Tier 1 (Standard),0.2483652,0.24836519360542297,0.0,True
mp-978662,Sc6Al16Ir7,Tier 1 (Standard),0.24836142,0.24836142361164093,0.0,True
mp-684800,Rh9Se20,Tier 1 (Standard),0.270423,0.24833680639732636,0.027224248793103,True
mp-10052,TiAs,Tier 1 (Standard),0.25680774,0.2483150716240769,0.01102338625,True
mp-7875,Ba(MgSi)2,Tier 1 (Standard),0.24827412,0.24827411770820618,0.0,True
mp-1204650,Y(Al10Cr)2,Tier 1 (Standard),0.25884277,0.24826497336476233,0.013621902686328,True
mp-1200972,HfCrGe2,Tier 1 (Standard),0.2482049,0.24820490181446075,0.0,True
mp-28925,Ca4(PPd)5,Tier 1 (Standard),0.25148994,0.2481036384579379,0.004488315892867,True
mp-1188762,TaNiP2,Tier 3 (Refractory),0.25538054,0.24807807880384383,0.009531478333332,True
mp-1078625,Tm2InAu2,Tier 2 (Exotic),0.24805294,0.2480529397726059,0.0,True
mp-30073,La(FeSb3)4,Tier 2 (Exotic),0.24803033,0.24803033471107483,0.0,True
mp-30328,Ho6FeBi2,Tier 2 (Exotic),0.24801672,0.24801671504974365,0.0,True
mp-1215321,ZrMnFe,Tier 1 (Standard),0.28477722,0.24801578002164787,0.043029475833339,True
mp-30337,Al5W,Tier 3 (Refractory),0.24800548,0.2480054795742035,0.0,True
mp-865518,YSnRh2,Tier 1 (Standard),0.24798906,0.24798905849456787,0.0,True
mp-1186622,PmP3,Tier 2 (Exotic),0.2479014,0.24790139496326447,0.0,True
mp-1096915,Cs,Tier 1 (Standard),0.28382826,0.24788881289112744,0.042207972068965,True
mp-975729,Pr(BRu)2,Tier 2 (Exotic),0.24786082,0.24786081910133362,0.0,True
mp-1209204,RbZr6CI14,Tier 1 (Standard),0.24784575,0.24784575402736664,0.0,True
mp-1193160,Eu(HoS2)2,Tier 2 (Exotic),0.24780777,0.24780777096748352,0.0,True
mp-505528,Nb3P,Tier 3 (Refractory),0.24772093,0.24772092700004578,0.0,True
mp-1184772,Hf3Pb,Tier 1 (Standard),0.24771987,0.247719869017601,0.0,True
mp-692,Tb2C,Tier 2 (Exotic),0.2476861,0.24768610298633575,0.0,True
mp-1223153,La5Pb3O,Tier 2 (Exotic),0.24765584,0.24765583872795105,0.0,True
mp-768079,Li7(NiO2)11,Tier 1 (Standard),0.2782997,0.24763843064741678,0.036724509375,True
mp-32578,Ce2Se3,Tier 2 (Exotic),0.24763049,0.24763049185276031,0.0,True
mp-568247,TmAu3,Tier 2 (Exotic),0.24756816,0.24756816029548645,0.0,True
mp-1222106,Mn23(BC)3,Tier 1 (Standard),0.2538099,0.24756030714666175,0.008207707116525,True
mp-675009,Y4CuTe8,Tier 1 (Standard),0.26852387,0.247559519963183,0.026024193910254,True
mp-1103869,KCr5Te8,Tier 1 (Standard),0.24754094,0.2475409358739853,0.0,True
mp-14686,Y5(Si7Os2)2,Tier 1 (Standard),0.2475026,0.24750259518623352,0.0,True
mp-567513,Ho(SiIr)2,Tier 2 (Exotic),0.247489,0.24748900532722473,0.0,True
mp-1068588,TbSi3Ir,Tier 2 (Exotic),0.24748576,0.24748575687408447,0.0,True
mp-675452,Ti20H2N17,Tier 1 (Standard),0.24745893,0.24745893478393555,0.0,True
mp-1185816,Mg5Pd,Tier 1 (Standard),0.2904493,0.24738184641863306,0.049426235277777,True
mp-530411,Cu4Sn7S16,Tier 1 (Standard),0.2609893,0.2473413568535218,0.01743104802469,True
mp-2627,DyAs,Tier 2 (Exotic),0.24730614,0.24730613827705383,0.0,True
mp-642428,Y3Al19Ni5,Tier 1 (Standard),0.24735214,0.2472731095657675,0.000106499444448,True
mp-865023,HfTc2Sb,Tier 1 (Standard),0.24721527,0.24721527099609375,0.0,True
mp-1209798,Pr(Al5Fe)2,Tier 2 (Exotic),0.25224802,0.24717852520064273,0.006699086346158,True
mp-867928,ScGaRh2,Tier 1 (Standard),0.24717258,0.24717257916927338,0.0,True
mp-865903,YbPmPt2,Tier 2 (Exotic),0.24714637,0.2471463680267334,0.0,True
mp-1219706,PrThN2,Tier 4 (Extreme),0.24994639,0.2471458688427181,0.003734823333328,True
mp-779959,Li3Co2(NiO4)2,Tier 1 (Standard),0.26301432,0.24713713462119458,0.02012207566667,True
mp-1200207,Cs8Ga11,Tier 1 (Standard),0.24710989,0.24710988998413086,0.0,True
mp-10453,Lu(SiRu)2,Tier 2 (Exotic),0.24708766,0.24708765745162964,0.0,True
mp-1179970,Ni2GeP,Tier 1 (Standard),0.26380828,0.24707557472328134,0.02114250734375,True
mp-1084757,LaNiSn2,Tier 2 (Exotic),0.24707092,0.24707092344760895,0.0,True
mp-1227725,BaSr,Tier 1 (Standard),0.25188124,0.24705361916956514,0.006388754999998,True
mp-975537,NdInRh2,Tier 2 (Exotic),0.25549492,0.24705026286613338,0.011017387291664,True
mp-1028268,LiMg14Sn,Tier 1 (Standard),0.2787583,0.2470463945923638,0.03792041859375,True
mp-1079944,LuCuAs2,Tier 2 (Exotic),0.24977238,0.24703534790509402,0.003652708124999,True
mp-672680,Zr6Co16Si7,Tier 1 (Standard),0.24699095,0.24699094891548157,0.0,True
mp-215,YSb,Tier 1 (Standard),0.24698152,0.24698151648044586,0.0,True
mp-1079059,Er2InAu2,Tier 2 (Exotic),0.24697615,0.24697615206241608,0.0,True
mp-15659,Sb2Pt3,Tier 1 (Standard),0.24691105,0.24691104888916016,0.0,True
mp-1101943,TaFeSi,Tier 3 (Refractory),0.24681306,0.24681305885314941,0.0,True
mp-1217282,Th4AgPd,Tier 4 (Extreme),0.2620289,0.24679824024498373,0.019375295833334,True
mp-567703,Fe3NiN,Tier 1 (Standard),0.26794067,0.24675579687233234,0.026355179500001,True
mp-22811,InCuSe2,Tier 1 (Standard),0.24674848,0.24674847722053528,0.0,True
mp-29210,Li2Ga,Tier 1 (Standard),0.24672863,0.24672862887382507,0.0,True
mp-1018176,GdFeC2,Tier 2 (Exotic),0.24669787,0.24669787287712097,0.0,True
mp-22510,FeGe,Tier 1 (Standard),0.26216444,0.24657545117126797,0.019820883333334,True
mp-3292,Tb(CoSi)2,Tier 2 (Exotic),0.24655947,0.24655947089195251,0.0,True
mp-3489,Nd(FeSi)2,Tier 2 (Exotic),0.24652426,0.24652425944805145,0.0,True
mp-1195885,Er5Pt4,Tier 2 (Exotic),0.24897997,0.24645215144816124,0.003384233888887,True
mp-1193362,Ce3Se3N,Tier 2 (Exotic),0.24644966,0.24644966423511505,0.0,True
mp-1219177,Sm2C,Tier 2 (Exotic),0.24639784,0.24639783799648285,0.0,True
mp-1220491,Nb6V2(CS2)3,Tier 3 (Refractory),0.2831422,0.24624294592180201,0.043440200661764,True
mp-1207112,Lu(MnSi)2,Tier 2 (Exotic),0.24619694,0.2461969405412674,0.0,True
mp-1226845,Ce3SiS2,Tier 2 (Exotic),0.24614194,0.2461419403553009,0.0,True
mp-1023593,Mg15Sn,Tier 1 (Standard),0.27990583,0.24609844988714527,0.0402604171875,True
mp-1103264,ZrV2,Tier 1 (Standard),0.27273643,0.24609008571361204,0.032566660833332,True
mp-567197,YSnAu,Tier 1 (Standard),0.24608694,0.2460869401693344,0.0,True
mp-7788,Er2Co12P7,Tier 2 (Exotic),0.24605386,0.24605385959148407,0.0,True
mp-1195748,Sc5(Si5Ir2)2,Tier 1 (Standard),0.24602583,0.24602583050727844,0.0,True
mp-753688,MnCd4O5,Tier 1 (Standard),0.26487976,0.245967884817991,0.023799324499999,True
mp-10873,ScAlAu2,Tier 1 (Standard),0.24605356,0.24587284763248854,0.000244816527778,True
mp-542909,Mn,Tier 1 (Standard),0.27924186,0.24582451655860374,0.039890561017243,True
mp-1025189,Tb2Re2Si2C,Tier 3 (Refractory),0.24582165,0.24582165479660034,0.0,True
mp-4228,Nd(CoSi)2,Tier 2 (Exotic),0.24581328,0.2458132803440094,0.0,True
mp-571557,V6Ga5,Tier 1 (Standard),0.24581203,0.24581202864646912,0.0,True
mp-1185205,Li3Hg,Tier 1 (Standard),0.25780064,0.2457874041155851,0.015532977499999,True
mp-56,Ba,Tier 1 (Standard),0.25811043,0.24574239225958022,0.015972544999999,True
mp-1207662,YGeRh2,Tier 1 (Standard),0.24571915,0.24571914970874786,0.0,True
mp-1208292,TbAl3Cu2,Tier 2 (Exotic),0.24570037,0.24570037424564362,0.0,True
mp-997029,TlCuO2,Tier 1 (Standard),0.2841954,0.24568163788859204,0.045172859166665,True
mp-2938,Tm(FeSi)2,Tier 2 (Exotic),0.24564527,0.24564526975154877,0.0,True
mp-1216772,V2Co9Mo,Tier 3 (Refractory),0.25208873,0.24564193128743572,0.008524504305553,True
mp-1638973,Mn4Cu3BiO12,Tier 1 (Standard),0.28696287,0.24563198736871023,0.0480095559375,True
mp-1079802,YNiGe2,Tier 1 (Standard),0.24557672,0.24557672441005707,0.0,True
mp-1008626,VTe2,Tier 1 (Standard),0.25996226,0.24554335601299368,0.018488458888882,True
mp-21077,LaNiGe2,Tier 2 (Exotic),0.24551937,0.24551936984062195,0.0,True
mp-567701,Ba21Al40,Tier 1 (Standard),0.24551146,0.24551145732402802,0.0,True
mp-865225,TmMgAu2,Tier 2 (Exotic),0.24549608,0.24549607932567596,0.0,True
mp-1213927,Ce3PBr3,Tier 2 (Exotic),0.24545023,0.2454502284526825,0.0,True
mp-21345,LaGe,Tier 2 (Exotic),0.25885463,0.24537030051567335,0.017364092499999,True
mp-643912,Ca5Ge3H,Tier 1 (Standard),0.24532223,0.24532222747802734,0.0,True
mp-1217515,Ti13Pb3,Tier 1 (Standard),0.250073,0.24531022911847372,0.006348488958334,True
mp-505011,YCo5P3,Tier 1 (Standard),0.24529193,0.24529193341732025,0.0,True
mp-1188330,PrGe2Ir,Tier 2 (Exotic),0.24528347,0.24528346955776215,0.0,True
mp-1227098,Ce2Co3Ge4Ru,Tier 2 (Exotic),0.24777107,0.24525273020451127,0.003387992,True
mp-567908,Lu4B3C4,Tier 2 (Exotic),0.2452462,0.24524620175361633,0.0,True
mp-1217164,Ti3Co(CuS4)2,Tier 1 (Standard),0.27230072,0.24517283954164382,0.033208237142862,True
mp-18707,Mg3Pt,Tier 1 (Standard),0.24515912,0.2451591193675995,0.0,True
mp-1069824,Ca2CdPt2,Tier 1 (Standard),0.24502362,0.24502362310886383,0.0,True
mp-1187073,Sr,Tier 1 (Standard),0.2471656,0.24498958168056983,0.002934636666667,True
mp-1442954,CrS2,Tier 1 (Standard),0.2687269,0.2449759916390905,0.029461006666667,True
mp-1203265,YCo3P2,Tier 1 (Standard),0.24495308,0.24495308101177216,0.0,True
mp-1191130,GdReB4,Tier 3 (Refractory),0.24492455,0.24492454528808594,0.0,True
mp-1229168,Al27(FeNi2)2,Tier 1 (Standard),0.24491912,0.24491912126541138,0.0,True
mp-1201728,SmFeSb3,Tier 2 (Exotic),0.24822035,0.24489368992654767,0.004467353749995,True
mp-2207,NbSe2,Tier 3 (Refractory),0.24489072,0.2448907196521759,0.0,True
mp-1193493,Sm2Ga12Pd,Tier 2 (Exotic),0.24488907,0.2448890656232834,0.0,True
mp-866105,Ca2HgPb,Tier 1 (Standard),0.24487922,0.24487921595573425,0.0,True
mp-1186021,Na2HgAu,Tier 1 (Standard),0.2573287,0.24486379740644726,0.016146524166668,True
mp-672652,Ta6Co16Ge7,Tier 3 (Refractory),0.24484818,0.24484817683696747,0.0,True
mp-21323,DyGeIr,Tier 2 (Exotic),0.24483356,0.2448335587978363,0.0,True
mp-1084844,ErSiAg,Tier 2 (Exotic),0.24478513,0.2447851300239563,0.0,True
mp-1189639,Th3Ni3Sn4,Tier 4 (Extreme),0.24477695,0.24477694928646088,0.0,True
mp-1105799,Zr3Fe2Si3,Tier 1 (Standard),0.25394842,0.2447096994606185,0.012126768124998,True
mp-541923,TlCu5Se3,Tier 1 (Standard),0.27087617,0.24464820579775143,0.032275465555553,True
mp-349,Yb3Si5,Tier 2 (Exotic),0.24458614,0.24458613991737366,0.0,True
mp-17659,Mg23Al30,Tier 1 (Standard),0.24510063,0.24458129919343252,0.000706285566037,True
mp-27607,Bi4Se3,Tier 1 (Standard),0.24956357,0.24453339455122916,0.006718635714285,True
mp-1070916,AlBW,Tier 3 (Refractory),0.24449863,0.2444986253976822,0.0,True
mp-1187489,TiTc2Ge,Tier 1 (Standard),0.2444951,0.24449509382247925,0.0,True
mp-1072888,TmGeAu,Tier 2 (Exotic),0.24447429,0.24447429180145264,0.0,True
mp-21359,SbRh2,Tier 1 (Standard),0.24440604,0.24440604448318481,0.0,True
mp-16744,Y(Al5Fe)2,Tier 1 (Standard),0.24438876,0.24438875913619995,0.0,True
mp-1212115,HoFeB4,Tier 2 (Exotic),0.244374,0.24437400698661804,0.0,True
mp-1213113,Er5(GeSb)2,Tier 2 (Exotic),0.24434073,0.24434073269367218,0.0,True
mp-1226263,Cr11NiS16,Tier 1 (Standard),0.2542406,0.2442846780144934,0.013053152738095,True
mp-1220157,NdFeCoSi2,Tier 2 (Exotic),0.24428295,0.24428294599056244,0.0,True
mp-15326,Sm3IrO7,Tier 2 (Exotic),0.24425527,0.24425527453422546,0.0,True
mp-1225020,FeCu(RhS2)4,Tier 1 (Standard),0.2811696,0.2442113884889287,0.043814843095238,True
mp-983362,Hf2FeTc,Tier 1 (Standard),0.24414231,0.2441423088312149,0.0,True
mp-20549,CaPb3,Tier 1 (Standard),0.2440099,0.24400989711284637,0.0,True
mp-1079910,SiTc,Tier 1 (Standard),0.24399914,0.24399913847446442,0.0,True
mp-1208554,TaSiPt,Tier 3 (Refractory),0.24398929,0.24398928880691528,0.0,True
mp-1412,Ti3Sb,Tier 1 (Standard),0.24396028,0.24396027624607086,0.0,True
mp-3778,Mg3(Al9Cr)2,Tier 1 (Standard),0.24392794,0.2439279407262802,0.0,True
mp-1186044,Mn7BiO12,Tier 1 (Standard),0.27837792,0.24392385889055537,0.041255740218732,True
mp-1215496,ZnCdAg2,Tier 1 (Standard),0.24389994,0.24389994144439697,0.0,True
mp-1185756,Mg2Ag,Tier 1 (Standard),0.26487222,0.2438443391635705,0.026462928333333,True
mp-13490,ErAl3Ni2,Tier 2 (Exotic),0.24381238,0.24381238222122192,0.0,True
mp-22018,Hf(MnGe)6,Tier 1 (Standard),0.24380381,0.24380381405353546,0.0,True
mp-10738,SmPPt,Tier 2 (Exotic),0.24379034,0.24379034340381622,0.0,True
mp-1193638,Nb4FeSe8,Tier 3 (Refractory),0.24377967,0.24377967417240143,0.0,True
mp-639154,Co23B6,Tier 1 (Standard),0.27115804,0.24377165032453083,0.033665962586207,True
mp-12741,MgPd2,Tier 1 (Standard),0.2437482,0.24374820291996002,0.0,True
mp-568320,Y4Sb3,Tier 1 (Standard),0.28232664,0.2437427245297667,0.045554697857145,True
mp-2019746,Y2Mg,Tier 1 (Standard),0.25737104,0.24367220538903644,0.0177420025,True
mp-1215514,YbMnCuP2,Tier 2 (Exotic),0.24363922,0.24363921582698822,0.0,True
mp-1205473,Zr5AgPb3,Tier 1 (Standard),0.24362415,0.24362415075302124,0.0,True
mp-11350,CaAl9Co2,Tier 1 (Standard),0.24358393,0.24358393251895905,0.0,True
mp-542986,Gd(FeSi)2,Tier 2 (Exotic),0.24356984,0.24356983602046967,0.0,True
mp-1215579,ZnPd4,Tier 1 (Standard),0.28333732,0.24354638707649662,0.046812208500001,True
mp-1273482,LiNiO2,Tier 1 (Standard),0.27426454,0.24352550234557094,0.037359358020833,True
mp-1072113,NbSe2,Tier 3 (Refractory),0.24348602,0.24336962823777394,0.000159336666666,True
mp-1105923,Ho2Si4Mo3,Tier 3 (Refractory),0.24334447,0.2433444708585739,0.0,True
mp-1184462,EuHg2Pb,Tier 2 (Exotic),0.24770379,0.24326859732094705,0.005968410000004,True
mp-1079832,ScTe,Tier 1 (Standard),0.2540238,0.24325705265328898,0.014128253750001,True
mp-1077723,Zr,Tier 1 (Standard),0.24993391,0.2432535010113361,0.008909571666666,True
mp-849625,Li5Mn6(BO3)6,Tier 1 (Standard),0.27856803,0.24325187262787715,0.042259164785718,True
mp-849508,Li5Mn6(BO3)6,Tier 1 (Standard),0.27856803,0.24324799114054677,0.042263809357146,True
mp-865438,LuTlRh2,Tier 2 (Exotic),0.2432465,0.24324649572372437,0.0,True
mp-30842,ZrPd3,Tier 1 (Standard),0.2432128,0.24321280419826508,0.0,True
mp-1221762,MnCd4O5,Tier 1 (Standard),0.25846258,0.24320143214820694,0.019681954249997,True
mp-1222653,Li2MgAg,Tier 1 (Standard),0.24464184,0.24305903649556979,0.0021566275,True
mp-5433,Pr3RuO7,Tier 2 (Exotic),0.24304383,0.24304382503032684,0.0,True
mp-505002,Sc5As3,Tier 1 (Standard),0.24301377,0.24301376938819885,0.0,True
mp-5112,Pr(CoSi)2,Tier 2 (Exotic),0.2429914,0.2429914027452469,0.0,True
mp-22307,ScSi2Rh,Tier 1 (Standard),0.24296053,0.24296052753925323,0.0,True
mp-10214,Y2GeRh3,Tier 1 (Standard),0.24294335,0.24294334650039673,0.0,True
mp-1186926,Ru3Rh,Tier 1 (Standard),0.24290498,0.24290497601032257,0.0,True
mp-542598,Li22Si5,Tier 1 (Standard),0.25606352,0.24290296798434377,0.017131885709877,True
mp-13363,SiPt3,Tier 1 (Standard),0.28089657,0.2428907895351704,0.0451005675,True
mp-2844,ThSi2,Tier 4 (Extreme),0.25701466,0.2428638048372493,0.018352853333329,True
mp-20436,TaSiRh,Tier 3 (Refractory),0.24286325,0.2428632527589798,0.0,True
mp-1228646,Ba(GeAu)2,Tier 1 (Standard),0.24282217,0.24282217025756836,0.0,True
mp-28645,CaNiN,Tier 1 (Standard),0.24281497,0.24281497299671173,0.0,True
mp-1228566,Ba2PrIrO6,Tier 2 (Exotic),0.24335574,0.24279550884311388,0.000767364000012,True
mp-1222941,LaGaNi4,Tier 2 (Exotic),0.24268709,0.24268709123134613,0.0,True
mp-1246794,Mg(CrS2)4,Tier 1 (Standard),0.24967113,0.24268225534380033,0.00933077576922,True
mp-1078909,CdCu2GeTe4,Tier 1 (Standard),0.2463229,0.24255409410249645,0.005100088750001,True
mp-1183391,BaPb3,Tier 1 (Standard),0.2681298,0.24249268602369495,0.031871516666664,True
mp-570042,PrAlPt,Tier 2 (Exotic),0.24244295,0.24244295060634613,0.0,True
mp-569932,Tl7(Ag18Te11)2,Tier 1 (Standard),0.24274303,0.2424310788769963,0.000428369750001,True
mp-1215168,ZrVMo,Tier 3 (Refractory),0.24242978,0.24242977797985077,0.0,True
mp-1187836,YCdRh2,Tier 1 (Standard),0.25605443,0.2424145271945656,0.017756516249998,True
mp-1101275,TiCu3(PO4)4,Tier 1 (Standard),0.27566418,0.24240568453210784,0.040216198229176,True
mp-669355,Fe2Mo4C,Tier 3 (Refractory),0.26800087,0.24240261705598992,0.031838520769232,True
mp-1218390,Sr4Zn3Si5,Tier 1 (Standard),0.25234795,0.24240007217067794,0.013140419999999,True
mp-1066254,YAu,Tier 1 (Standard),0.2423966,0.24239659309387207,0.0,True
mp-1189904,Ni9BiTeS8,Tier 1 (Standard),0.26509023,0.24239268066423833,0.028540655394734,True
mp-1095145,TiReSi,Tier 3 (Refractory),0.24238488,0.2423848807811737,0.0,True
mp-30108,P2PbAu2,Tier 1 (Standard),0.24230953,0.24230952560901642,0.0,True
mp-686174,Ti24Ga5S48,Tier 1 (Standard),0.2481718,0.24225986729036478,0.00794065360389,True
mp-1219170,Sm2P3Pt4,Tier 2 (Exotic),0.24256887,0.24224416978123398,0.000446190317459,True
mp-862764,LiCa2Rh,Tier 1 (Standard),0.25530657,0.24224158343003643,0.017057908333331,True
mp-977553,Yb2PtAu,Tier 2 (Exotic),0.27666083,0.24223390760434088,0.041479094583323,True
mp-977126,Li3Ag,Tier 1 (Standard),0.2463336,0.24214603536906973,0.005666521249999,True
mp-1102042,TiCuGe,Tier 1 (Standard),0.24210446,0.2421044558286667,0.0,True
mp-1227788,Ca2(TlPb)3,Tier 1 (Standard),0.24209289,0.24209289252758026,0.0,True
mp-22346,BaGe3Pt,Tier 1 (Standard),0.24208218,0.24208217859268188,0.0,True
mp-2017,LuAs,Tier 2 (Exotic),0.24205483,0.24205483496189117,0.0,True
mp-1221521,MnZnTe4,Tier 1 (Standard),0.25778392,0.2420394884931068,0.020358693055555,True
mp-866669,Sr17(Li2Hg3)3,Tier 1 (Standard),0.24201398,0.24201397597789764,0.0,True
mp-23253,RbBi2,Tier 1 (Standard),0.24198821,0.24198821187019348,0.0,True
mp-1216397,VCrAs2,Tier 1 (Standard),0.2554698,0.2419586192880072,0.017629193749999,True
mp-11564,TmRh,Tier 2 (Exotic),0.24194549,0.24194549024105072,0.0,True
mp-865604,Li5Mg,Tier 1 (Standard),0.24433169,0.2419270902580972,0.003280509722222,True
mp-4484,Ba(PRu)2,Tier 1 (Standard),0.24191494,0.24191494286060333,0.0,True
mp-1211472,La4Ge7,Tier 2 (Exotic),0.24263057,0.2418929243411596,0.00101340181818,True
mp-1217296,Th2Si3Rh,Tier 4 (Extreme),0.24183968,0.2418396770954132,0.0,True
mp-1281748,LiNiO2,Tier 1 (Standard),0.2590521,0.2418322352071285,0.022157528333333,True
mp-1205726,Y2Co2I,Tier 1 (Standard),0.24183218,0.2418321818113327,0.0,True
mp-510085,Er2Ti3Si4,Tier 2 (Exotic),0.24181195,0.24181194603443146,0.0,True
mp-1229030,AgGeBiTe3,Tier 1 (Standard),0.2816209,0.24179487824057702,0.047139035833339,True
mp-780433,Li5Mn6(BO3)6,Tier 1 (Standard),0.27173498,0.24177312668699671,0.036753771071435,True
mp-571381,Tb2AlGe3,Tier 2 (Exotic),0.24518403,0.24175467469130024,0.004662292999999,True
mp-510274,Zr2Si4Ru3,Tier 1 (Standard),0.24174203,0.24174202978610992,0.0,True
mp-1079796,Ti3Pd,Tier 1 (Standard),0.24204548,0.24173590994424082,0.000426320833335,True
mp-20696,Fe3W3C,Tier 3 (Refractory),0.27210224,0.24167553855652082,0.037273610285716,True
mp-1206704,MoPd2,Tier 3 (Refractory),0.2416751,0.24167509377002716,0.0,True
mp-1103201,Ce2P2AuO,Tier 2 (Exotic),0.24180302,0.2416684695863526,0.000185482453708,True
mp-1228128,Ba3SrSn12,Tier 1 (Standard),0.25844288,0.24166839920880748,0.021635315312501,True
mp-21338,U(Mo3S4)2,Tier 4 (Extreme),0.24162996,0.241629958152771,0.0,True
mp-1224613,Hf8Ni4N,Tier 1 (Standard),0.25166306,0.24155071508488354,0.013394025000003,True
mp-1190085,ZrB4Ir3,Tier 1 (Standard),0.24153362,0.24153362214565277,0.0,True
mp-1024955,PrNiSb,Tier 2 (Exotic),0.24151976,0.2415197640657425,0.0,True
mp-142,Ga,Tier 1 (Standard),0.24151863,0.24151863157749176,0.0,True
mp-1193683,Nb4Co2C,Tier 3 (Refractory),0.26108617,0.24150994366661369,0.024993309738094,True
mp-11249,LuAu,Tier 2 (Exotic),0.24150535,0.24150535464286804,0.0,True
mp-1007666,HoAu,Tier 2 (Exotic),0.24148239,0.24148239195346832,0.0,True
mp-680677,Sn3Ru2,Tier 1 (Standard),0.2414522,0.2414522022008896,0.0,True
mp-1208926,Sm2(Ga3Ir)3,Tier 2 (Exotic),0.24144863,0.24144862592220306,0.0,True
